Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCC30,OUT018,2514.0
FDE58,OUT035,2066.0
FDC05,OUT019,1306.0
FDY15,OUT046,2542.0
FDG14,OUT046,2446.0
FDL08,OUT049,3958.0
FDQ47,OUT013,632.0
FDN12,OUT035,1910.0
FDW10,OUT013,2856.0
FDD02,OUT035,2034.0
FDX35,OUT010,1738.0
FDT35,OUT046,2750.0
DRN47,OUT019,1014.0
FDB11,OUT010,1650.0
FDN20,OUT045,2606.0
FDB59,OUT035,3314.0
FDJ58,OUT045,2698.0
FDU60,OUT046,2742.0
FDS03,OUT049,1198.0
FDU40,OUT019,1206.0
DRH15,OUT049,870.0
FDD04,OUT027,3782.0
FDQ01,OUT046,4038.0
FDF28,OUT035,2186.0
FDD22,OUT010,-122.0
FDY19,OUT046,1918.0
FDN33,OUT035,1674.0
FDV36,OUT035,2174.0
FDW01,OUT010,510.0
FDJ28,OUT049,3174.0
FDB17,OUT035,2994.0
FDM40,OUT049,2342.0
FDV46,OUT045,2166.0
FDQ44,OUT049,2038.0
NCD42,OUT046,630.0
DRH37,OUT046,2622.0
FDR10,OUT018,2314.0
NCD06,OUT027,2218.0
FDI53,OUT046,2614.0
FDG16,OUT035,3562.0
DRB25,OUT046,1742.0
FDY09,OUT046,2814.0
FDX48,OUT045,2402.0
FDC03,OUT010,1222.0
FDT47,OUT035,1738.0
FDW44,OUT027,4246.0
FDT24,OUT017,1330.0
FDT12,OUT019,1778.0
NCS38,OUT035,1922.0
FDO39,OUT035,3070.0
FDA13,OUT046,678.0
FDO48,OUT035,3682.0
DRJ01,OUT017,2596.0
FDD53,OUT018,386.0
NCT05,OUT049,4126.0
FDQ51,OUT045,730.0
FDU60,OUT013,2728.0
FDC59,OUT046,1094.0
FDP36,OUT035,1046.0
NCM19,OUT017,1840.0
FDL16,OUT035,878.0
FDE50,OUT018,2734.0
NCR18,OUT013,748.0
NCD30,OUT035,1690.0
FDH31,OUT013,1688.0
FDD56,OUT019,914.0
FDC47,OUT049,3734.0
FDZ21,OUT045,1494.0
FDM01,OUT049,1798.0
FDF24,OUT013,1416.0
FDW23,OUT017,738.0
FDY52,OUT018,722.0
DRH37,OUT027,4082.0
DRO47,OUT027,3298.0
FDR25,OUT049,4334.0
FDQ24,OUT027,5454.0
DRJ51,OUT018,3330.0
NCU06,OUT035,3742.0
NCV18,OUT018,986.0
NCC06,OUT027,3498.0
FDZ01,OUT018,1430.0
FDT14,OUT017,2038.0
FDD11,OUT019,2126.0
FDN09,OUT017,3938.0
NCO18,OUT010,874.0
FDZ50,OUT045,2870.0
FDS44,OUT013,3832.0
FDI36,OUT045,3090.0
FDA26,OUT010,1566.0
NCY53,OUT049,1894.0
FDF32,OUT049,3270.0
FDF59,OUT010,102.0
FDB20,OUT046,1270.0
DRH11,OUT035,1078.0
FDT03,OUT049,3070.0
NCH06,OUT035,3974.0
FDR55,OUT049,3118.0
FDI10,OUT035,2906.0
FDZ12,OUT045,2170.0
FDM12,OUT049,3126.0
DRB25,OUT045,1638.0
NCS41,OUT013,2892.0
NCT53,OUT049,2678.0
NCD55,OUT013,676.0
FDY08,OUT049,2390.0
NCP55,OUT049,998.0
FDA33,OUT013,2392.0
FDQ33,OUT013,2392.0
FDE45,OUT027,4350.0
FDT26,OUT013,2000.0
NCV53,OUT049,3862.0
FDK60,OUT027,3094.0
NCJ29,OUT046,1350.0
FDI15,OUT045,4090.0
FDX21,OUT013,1800.0
FDV49,OUT019,2302.0
DRO59,OUT046,1270.0
FDZ14,OUT045,1922.0
FDP32,OUT027,3510.0
FDC33,OUT017,3266.0
FDT14,OUT010,46.0
NCN54,OUT027,2738.0
FDR57,OUT027,4006.0
DRK12,OUT046,582.0
FDX52,OUT049,3238.0
FDX08,OUT010,938.0
FDP10,OUT010,-234.0
NCP50,OUT045,1174.0
NCL06,OUT013,4084.0
FDP25,OUT013,3504.0
FDE53,OUT013,1720.0
FDL27,OUT017,1182.0
FDC35,OUT049,3398.0
DRJ47,OUT010,800.0
FDD16,OUT018,946.0
NCN42,OUT049,2430.0
FDC38,OUT027,3606.0
NCO07,OUT045,3250.0
FDQ20,OUT049,774.0
FDI32,OUT046,1822.0
FDN20,OUT010,798.0
DRJ51,OUT027,5106.0
FDU08,OUT045,1506.0
DRN37,OUT019,774.0
FDD05,OUT010,46.0
FDW15,OUT046,2430.0
FDI52,OUT046,2006.0
DRM11,OUT049,4230.0
NCO06,OUT045,434.0
FDU38,OUT049,3126.0
FDU59,OUT018,2266.0
FDJ10,OUT046,2262.0
FDM13,OUT049,2238.0
NCJ30,OUT019,762.0
FDM45,OUT018,1686.0
FDP36,OUT045,790.0
NCD30,OUT010,-374.0
FDN48,OUT017,1598.0
FDY32,OUT049,2670.0
FDU47,OUT046,2310.0
FDF17,OUT019,1278.0
FDP34,OUT017,2566.0
FDA47,OUT049,2742.0
DRD27,OUT027,3082.0
FDW38,OUT045,842.0
FDZ15,OUT019,70.0
FDZ03,OUT027,4494.0
NCN19,OUT049,3086.0
FDG02,OUT035,3170.0
FDS31,OUT035,3078.0
FDW43,OUT019,1786.0
FDZ47,OUT010,-278.0
FDO57,OUT017,2634.0
NCL07,OUT013,660.0
NCV42,OUT013,1772.0
FDP40,OUT017,1934.0
FDP48,OUT019,1106.0
FDH21,OUT017,2638.0
NCP02,OUT049,1070.0
FDK24,OUT049,878.0
FDC41,OUT045,1138.0
FDF08,OUT017,1518.0
FDO49,OUT017,994.0
FDS56,OUT027,5646.0
FDX46,OUT018,742.0
FDQ07,OUT013,3544.0
FDC32,OUT010,-442.0
FDT21,OUT019,2062.0
FDG58,OUT045,2426.0
FDW14,OUT049,1550.0
DRA12,OUT027,3722.0
FDV27,OUT013,1504.0
DRD25,OUT013,1820.0
DRF48,OUT027,4442.0
FDX24,OUT017,1590.0
DRJ51,OUT046,3646.0
FDE45,OUT045,2782.0
FDE14,OUT046,1694.0
FDG53,OUT045,2130.0
FDT08,OUT046,2398.0
DRC27,OUT027,5378.0
FDG20,OUT035,2974.0
FDC21,OUT046,1806.0
FDV31,OUT018,2506.0
FDB58,OUT045,2218.0
FDV23,OUT046,2014.0
FDA25,OUT019,-182.0
FDC15,OUT046,2526.0
FDU47,OUT049,2358.0
FDE23,OUT013,848.0
FDS08,OUT013,2840.0
FDW03,OUT027,3214.0
FDJ60,OUT018,2338.0
FDM34,OUT017,2150.0
FDW33,OUT013,1720.0
FDZ40,OUT013,936.0
FDE33,OUT018,1054.0
NCC06,OUT010,98.0
FDU11,OUT046,1934.0
FDL44,OUT017,2684.0
NCZ29,OUT017,2080.0
FDG28,OUT010,1994.0
FDL12,OUT018,714.0
FDD52,OUT017,1850.0
FDO15,OUT013,1256.0
NCN29,OUT027,2282.0
FDW36,OUT013,1760.0
FDB21,OUT046,3798.0
FDZ28,OUT013,2128.0
FDY10,OUT035,1990.0
DRG39,OUT017,960.0
FDN28,OUT013,1728.0
FDV15,OUT035,1810.0
DRI13,OUT035,3582.0
FDH20,OUT046,1614.0
FDY51,OUT013,3512.0
FDE16,OUT013,3328.0
FDX40,OUT018,330.0
FDC48,OUT018,1022.0
FDS14,OUT046,2510.0
FDX56,OUT017,3422.0
FDI10,OUT046,2774.0
FDI14,OUT013,2296.0
DRM48,OUT013,620.0
NCH07,OUT027,3970.0
FDY26,OUT013,3408.0
FDD02,OUT027,3406.0
FDM12,OUT046,3038.0
DRF01,OUT010,356.0
FDV36,OUT046,2054.0
DRI59,OUT013,3556.0
FDV03,OUT018,2194.0
FDO39,OUT017,3010.0
NCB07,OUT018,2794.0
FDH38,OUT027,3366.0
FDZ13,OUT035,990.0
NCZ30,OUT046,1950.0
NCA06,OUT035,702.0
FDB04,OUT049,1558.0
FDN50,OUT013,1576.0
NCG06,OUT049,4142.0
NCY17,OUT018,402.0
FDC23,OUT046,2870.0
FDK33,OUT049,3478.0
FDR03,OUT049,3454.0
FDZ07,OUT045,994.0
FDO38,OUT013,1304.0
FDS59,OUT046,1806.0
DRM11,OUT019,2230.0
FDX52,OUT027,4614.0
DRJ35,OUT018,674.0
NCP53,OUT046,3774.0
FDW15,OUT019,546.0
DRI47,OUT045,2210.0
DRZ11,OUT035,2130.0
FDS02,OUT013,3160.0
DRD49,OUT018,3430.0
FDW38,OUT049,1006.0
FDR21,OUT019,958.0
FDE40,OUT013,1104.0
FDI02,OUT045,1730.0
FDQ04,OUT045,590.0
FDY14,OUT017,4264.0
NCT54,OUT046,1534.0
DRD25,OUT017,1866.0
DRE01,OUT045,3710.0
FDJ12,OUT010,1434.0
NCZ05,OUT049,1758.0
DRB25,OUT019,-130.0
NCC31,OUT045,2394.0
FDM16,OUT045,1198.0
DRG11,OUT049,1806.0
FDV24,OUT027,3854.0
FDV43,OUT046,774.0
FDG05,OUT018,2206.0
FDV23,OUT010,66.0
FDI58,OUT018,1226.0
FDQ11,OUT017,4188.0
FDC05,OUT027,4646.0
FDF40,OUT013,3984.0
FDU02,OUT018,3298.0
FDT32,OUT013,3024.0
NCF06,OUT017,4168.0
FDT46,OUT013,888.0
FDR58,OUT010,-430.0
FDY04,OUT046,2646.0
FDT58,OUT045,2570.0
FDE46,OUT049,2542.0
DRH11,OUT017,1000.0
DRI51,OUT046,2734.0
FDC35,OUT017,3326.0
FDP45,OUT035,4170.0
FDC45,OUT017,2758.0
FDU01,OUT045,2890.0
FDJ53,OUT010,18.0
FDJ46,OUT017,2842.0
FDX07,OUT013,3008.0
NCI30,OUT049,3998.0
FDE47,OUT027,3486.0
FDV48,OUT045,1234.0
FDN16,OUT019,-174.0
FDM52,OUT013,2368.0
FDA32,OUT027,4934.0
FDH05,OUT017,3774.0
FDW25,OUT010,-498.0
FDQ09,OUT046,1854.0
NCM17,OUT010,-1190.0
DRM59,OUT046,2478.0
FDV47,OUT027,2862.0
DRE15,OUT035,1354.0
FDS25,OUT010,-154.0
NCZ05,OUT018,1346.0
NCV05,OUT019,570.0
DRM37,OUT046,3126.0
FDV58,OUT027,4566.0
FDN22,OUT027,5502.0
NCO06,OUT049,638.0
FDT56,OUT019,-862.0
FDM02,OUT013,1488.0
FDA09,OUT046,2910.0
NCC06,OUT035,2138.0
NCL54,OUT049,2878.0
NCB55,OUT017,1008.0
FDB12,OUT017,1806.0
NCA54,OUT049,2926.0
NCS38,OUT049,1934.0
FDC02,OUT049,4206.0
FDK44,OUT019,870.0
FDE16,OUT035,3434.0
NCS05,OUT035,2230.0
FDZ59,OUT045,2602.0
FDI20,OUT017,3454.0
FDQ14,OUT046,2430.0
FDF53,OUT017,2992.0
FDW25,OUT017,1466.0
NCQ43,OUT010,-234.0
FDX52,OUT013,3120.0
FDE28,OUT045,3554.0
FDN15,OUT017,2302.0
FDO28,OUT017,1994.0
FDQ33,OUT045,2326.0
FDM22,OUT010,-974.0
FDJ03,OUT017,930.0
FDI16,OUT045,838.0
FDI09,OUT027,5310.0
FDX55,OUT013,3472.0
FDS23,OUT027,3534.0
DRC12,OUT045,2954.0
FDH41,OUT049,3526.0
FDN01,OUT013,2800.0
FDV55,OUT045,2218.0
NCJ19,OUT013,916.0
NCY29,OUT010,-1034.0
FDP03,OUT018,1706.0
FDZ52,OUT045,1694.0
FDH31,OUT010,-234.0
FDQ19,OUT018,3558.0
FDS15,OUT035,1882.0
FDN32,OUT017,2986.0
FDH32,OUT049,1702.0
FDF33,OUT017,1850.0
FDJ22,OUT046,3046.0
FDG56,OUT010,-858.0
FDC05,OUT046,3158.0
FDK09,OUT013,3616.0
NCV29,OUT045,2698.0
NCC43,OUT019,2042.0
NCA42,OUT049,2582.0
FDC10,OUT046,1958.0
FDC16,OUT013,1496.0
NCL17,OUT013,2236.0
FDA51,OUT035,1998.0
FDW01,OUT017,2510.0
NCF30,OUT045,1918.0
FDN49,OUT013,760.0
FDY20,OUT045,1410.0
FDC15,OUT045,2394.0
FDY24,OUT046,934.0
NCG43,OUT017,1572.0
FDA48,OUT013,3544.0
NCF55,OUT017,684.0
FDL38,OUT049,1614.0
NCQ29,OUT018,3738.0
FDC34,OUT017,2596.0
FDP36,OUT027,2390.0
FDN50,OUT010,-354.0
FDO23,OUT049,1622.0
FDT56,OUT013,1016.0
FDT13,OUT027,4494.0
FDZ03,OUT013,3040.0
FDQ03,OUT010,1830.0
FDU44,OUT045,2530.0
FDD03,OUT049,3758.0
NCH30,OUT013,1796.0
FDS60,OUT010,942.0
FDG08,OUT046,2766.0
FDX38,OUT017,918.0
FDD22,OUT017,1898.0
FDW51,OUT013,3408.0
FDL09,OUT017,2802.0
FDZ60,OUT045,1650.0
NCH07,OUT046,2518.0
NCQ41,OUT049,3214.0
FDW04,OUT049,2198.0
FDI08,OUT027,5454.0
FDR19,OUT019,490.0
FDV13,OUT046,1462.0
FDB52,OUT017,4138.0
FDZ48,OUT027,3286.0
NCO14,OUT049,854.0
FDZ50,OUT013,2992.0
FDN27,OUT019,22.0
FDQ60,OUT013,2008.0
FDR49,OUT017,846.0
DRJ35,OUT027,2514.0
DRI49,OUT017,1384.0
FDB47,OUT017,3404.0
FDP37,OUT010,82.0
FDR26,OUT049,2918.0
FDY31,OUT019,462.0
FDC11,OUT045,1358.0
DRP47,OUT035,4070.0
NCY54,OUT018,2362.0
FDR27,OUT046,2174.0
FDQ21,OUT019,118.0
NCQ29,OUT035,4230.0
FDJ02,OUT046,2414.0
FDE21,OUT018,1542.0
FDM39,OUT046,2854.0
FDZ01,OUT017,1770.0
NCB19,OUT018,1058.0
FDU03,OUT046,2942.0
FDP27,OUT049,3086.0
DRF01,OUT045,2210.0
FDM03,OUT049,1838.0
FDV01,OUT046,2534.0
FDS16,OUT046,2390.0
FDO45,OUT035,1630.0
NCX06,OUT035,2986.0
FDP13,OUT046,710.0
NCR38,OUT018,3638.0
FDA01,OUT013,1016.0
FDT26,OUT017,2014.0
FDD44,OUT027,5598.0
FDB26,OUT013,968.0
FDP45,OUT019,2130.0
NCP55,OUT046,934.0
FDT23,OUT017,1386.0
FDO51,OUT045,662.0
FDA44,OUT046,974.0
NCJ31,OUT018,3430.0
FDX37,OUT045,1526.0
NCD18,OUT049,3710.0
FDN40,OUT027,3942.0
FDL33,OUT017,3164.0
DRF48,OUT035,3122.0
FDW08,OUT035,1822.0
FDX39,OUT018,3110.0
FDB38,OUT049,2726.0
FDY46,OUT018,2658.0
NCB06,OUT049,2598.0
FDA34,OUT035,2898.0
FDA35,OUT045,1894.0
FDQ07,OUT035,3642.0
FDU32,OUT045,1886.0
FDU26,OUT013,2008.0
FDU13,OUT010,378.0
FDO09,OUT035,4326.0
FDW03,OUT019,-158.0
FDB38,OUT013,2624.0
FDL26,OUT010,546.0
NCN43,OUT045,1874.0
FDH08,OUT045,3582.0
NCC31,OUT019,618.0
FDH14,OUT035,2414.0
FDL40,OUT017,1680.0
FDD20,OUT035,2122.0
NCV53,OUT035,3914.0
FDD16,OUT045,1130.0
FDP24,OUT035,2066.0
FDQ25,OUT045,2710.0
FDM38,OUT035,1058.0
NCT18,OUT010,894.0
FDM34,OUT049,2230.0
DRH37,OUT010,724.0
NCE07,OUT013,2284.0
FDG12,OUT013,1984.0
FDB59,OUT010,1238.0
FDS10,OUT018,2550.0
FDN21,OUT010,658.0
FDM02,OUT045,1390.0
FDO44,OUT049,1910.0
NCN17,OUT017,1696.0
FDH16,OUT018,1190.0
FDL44,OUT046,2582.0
FDY47,OUT017,2174.0
DRI39,OUT046,926.0
NCX54,OUT018,1346.0
FDE59,OUT046,646.0
FDO46,OUT045,2958.0
DRE13,OUT046,1446.0
FDW14,OUT013,1504.0
FDF35,OUT046,1742.0
FDO50,OUT019,-410.0
DRF49,OUT017,1916.0
FDT60,OUT049,2126.0
FDP38,OUT045,742.0
FDA31,OUT027,4230.0
FDY52,OUT010,-870.0
FDD03,OUT027,5158.0
FDN52,OUT018,1110.0
FDU20,OUT010,46.0
FDD22,OUT035,1906.0
NCB55,OUT019,-966.0
FDN27,OUT045,1834.0
FDD16,OUT013,1280.0
FDW48,OUT046,1318.0
DRN35,OUT045,510.0
FDX25,OUT049,2974.0
DRD49,OUT049,3822.0
FDE21,OUT019,-18.0
FDN44,OUT035,2678.0
DRC01,OUT049,950.0
NCK30,OUT046,3966.0
FDU39,OUT013,1008.0
FDB49,OUT013,1664.0
FDS12,OUT045,1918.0
FDR57,OUT018,2242.0
FDX22,OUT027,4838.0
FDC60,OUT013,1520.0
NCE42,OUT049,3766.0
NCK42,OUT049,3510.0
DRE01,OUT017,3888.0
FDE57,OUT018,1962.0
DRK59,OUT019,1830.0
FDB10,OUT027,5214.0
FDQ25,OUT046,2822.0
FDY26,OUT017,3454.0
FDG28,OUT049,3998.0
FDM14,OUT049,1870.0
NCH29,OUT049,1678.0
FDD48,OUT049,1966.0
FDC17,OUT045,3262.0
DRH49,OUT027,2826.0
FDN44,OUT018,2258.0
FDC29,OUT045,1798.0
DRK01,OUT019,-362.0
FDD48,OUT017,1922.0
FDB59,OUT013,3192.0
FDY45,OUT010,2082.0
FDX60,OUT035,1414.0
FDT09,OUT010,234.0
DRB24,OUT018,2142.0
FDL13,OUT035,3846.0
FDN16,OUT035,1834.0
FDK57,OUT013,1968.0
FDO22,OUT027,2838.0
FDC57,OUT010,1202.0
FDZ13,OUT027,2334.0
FDW27,OUT013,2512.0
FDX10,OUT049,766.0
FDY08,OUT018,1962.0
FDA49,OUT017,1478.0
FDC32,OUT018,1222.0
FDO04,OUT035,1042.0
NCZ54,OUT013,2540.0
FDY40,OUT045,758.0
FDW36,OUT045,1654.0
FDE11,OUT017,3018.0
DRE37,OUT045,2902.0
NCK19,OUT017,3100.0
FDT19,OUT035,2942.0
FDE56,OUT045,954.0
FDZ57,OUT010,154.0
FDB35,OUT035,1686.0
FDF09,OUT010,-1294.0
FDO34,OUT046,2710.0
FDA55,OUT046,3622.0
NCM18,OUT035,1106.0
FDJ20,OUT019,130.0
DRQ35,OUT019,150.0
FDG02,OUT013,3056.0
NCU29,OUT018,1978.0
FDL27,OUT027,2550.0
NCA54,OUT035,2954.0
FDJ32,OUT035,1178.0
FDB21,OUT019,1926.0
FDR46,OUT035,2458.0
FDZ32,OUT046,1758.0
DRF36,OUT017,3084.0
NCU54,OUT017,3360.0
NCI31,OUT017,640.0
DRA59,OUT035,3074.0
NCC55,OUT045,526.0
FDE44,OUT018,510.0
NCN26,OUT018,1522.0
FDC11,OUT049,1526.0
FDV24,OUT035,2522.0
FDR40,OUT019,-510.0
NCQ17,OUT049,2582.0
FDC46,OUT045,2846.0
NCM18,OUT046,1022.0
FDK16,OUT046,1582.0
FDI28,OUT017,1402.0
FDS11,OUT018,3290.0
DRD13,OUT046,1086.0
FDL36,OUT035,1582.0
FDI27,OUT013,864.0
FDJ53,OUT019,38.0
FDS44,OUT045,3742.0
FDE28,OUT046,3686.0
FDQ33,OUT018,2110.0
FDB37,OUT017,3896.0
FDQ31,OUT045,1358.0
NCQ05,OUT046,2390.0
FDE10,OUT013,2144.0
FDF38,OUT017,802.0
FDE50,OUT019,1154.0
DRG37,OUT010,552.0
NCH06,OUT049,3998.0
FDY14,OUT045,4094.0
FDO27,OUT017,1638.0
FDQ19,OUT049,3974.0
FDZ26,OUT019,1898.0
FDN51,OUT013,4184.0
FDK20,OUT035,2138.0
FDD40,OUT018,2806.0
DRI25,OUT018,642.0
FDH56,OUT017,1978.0
FDI36,OUT027,4646.0
DRH11,OUT018,626.0
NCV18,OUT017,1392.0
DRI01,OUT049,2854.0
DRE48,OUT049,3262.0
FDS51,OUT035,1150.0
FDM38,OUT017,958.0
FDB60,OUT027,4566.0
FDY58,OUT035,3766.0
FDY22,OUT045,2230.0
FDF11,OUT027,5302.0
FDZ51,OUT035,1750.0
FDQ45,OUT017,3020.0
FDF17,OUT035,3262.0
NCF31,OUT027,3874.0
FDA37,OUT013,2072.0
FDO51,OUT046,798.0
FDF34,OUT013,3216.0
FDD57,OUT018,1262.0
FDO37,OUT046,3654.0
FDR49,OUT049,934.0
FDS39,OUT049,2390.0
FDI48,OUT027,2398.0
DRM35,OUT049,2942.0
FDV57,OUT035,3062.0
FDZ55,OUT013,2608.0
FDI28,OUT035,1426.0
FDS21,OUT045,1010.0
FDT34,OUT013,1720.0
DRI25,OUT035,1050.0
FDT47,OUT010,-334.0
DRH39,OUT045,1134.0
NCD54,OUT045,2202.0
FDU16,OUT027,2902.0
NCW29,OUT045,1966.0
FDV25,OUT027,4990.0
FDM56,OUT035,1906.0
FDZ04,OUT027,2566.0
FDG59,OUT019,-1226.0
FDI56,OUT045,1378.0
FDS33,OUT035,1602.0
FDC23,OUT049,2910.0
FDT11,OUT049,3102.0
FDG17,OUT045,3830.0
FDZ44,OUT045,1818.0
FDJ52,OUT013,2600.0
DRI23,OUT046,2542.0
DRE15,OUT010,-652.0
NCF07,OUT013,1636.0
NCR29,OUT049,1014.0
FDE44,OUT019,-1098.0
FDT23,OUT035,1474.0
NCG06,OUT017,4136.0
NCU41,OUT010,1086.0
FDH46,OUT017,1780.0
FDV31,OUT013,2840.0
NCT41,OUT027,3898.0
FDE22,OUT027,4054.0
FDC26,OUT045,1674.0
DRF51,OUT017,680.0
NCY53,OUT019,-86.0
FDY21,OUT017,3194.0
FDL27,OUT013,1104.0
FDZ34,OUT049,3190.0
NCF43,OUT010,346.0
FDC21,OUT035,1930.0
FDL26,OUT013,2512.0
FDT25,OUT010,14.0
NCR30,OUT046,1206.0
DRL23,OUT019,-154.0
NCR05,OUT049,3214.0
NCE19,OUT018,558.0
FDY07,OUT035,894.0
FDB10,OUT017,3802.0
FDP57,OUT013,1720.0
FDU48,OUT019,238.0
FDH48,OUT035,1530.0
FDO33,OUT035,1994.0
NCU29,OUT045,2250.0
FDW35,OUT046,742.0
FDH05,OUT010,1774.0
FDP26,OUT049,1782.0
DRG27,OUT035,830.0
FDQ33,OUT046,2438.0
FDH20,OUT010,-290.0
FDV14,OUT046,1478.0
DRD01,OUT046,966.0
NCI17,OUT049,1622.0
FDF39,OUT010,2282.0
FDX37,OUT046,1646.0
NCX17,OUT035,3810.0
FDN03,OUT013,4032.0
NCS41,OUT010,950.0
FDH34,OUT045,2850.0
NCX53,OUT018,1950.0
FDY31,OUT046,2382.0
FDD20,OUT017,2114.0
FDE51,OUT045,714.0
FDV27,OUT046,1470.0
FDF16,OUT035,2506.0
FDZ02,OUT049,1710.0
NCK05,OUT045,922.0
FDM12,OUT027,4542.0
NCA05,OUT018,2066.0
FDX33,OUT045,2486.0
FDM25,OUT049,2950.0
FDE41,OUT018,1134.0
FDW14,OUT045,1394.0
NCD30,OUT046,1542.0
FDB23,OUT010,1706.0
FDF45,OUT046,1062.0
FDW20,OUT017,2090.0
FDF47,OUT045,3438.0
NCR05,OUT019,1274.0
DRB01,OUT046,2990.0
FDE36,OUT013,2680.0
FDU56,OUT049,3038.0
FDB23,OUT049,3718.0
FDN48,OUT049,1590.0
FDS43,OUT013,3016.0
NCN05,OUT013,2916.0
NCL53,OUT049,2886.0
FDL56,OUT046,1422.0
FDH17,OUT018,1302.0
FDP37,OUT046,2038.0
FDG09,OUT019,1170.0
FDA55,OUT045,3486.0
FDX31,OUT049,3862.0
FDJ41,OUT045,4054.0
DRC24,OUT045,2398.0
FDQ21,OUT035,2118.0
NCT54,OUT045,1394.0
FDH08,OUT049,3758.0
FDY38,OUT018,3422.0
DRM11,OUT010,2188.0
FDG32,OUT049,3598.0
NCH18,OUT046,3862.0
FDI20,OUT035,3494.0
FDA33,OUT018,2054.0
FDN45,OUT013,3552.0
FDT45,OUT010,-986.0
FDR32,OUT035,3794.0
FDA48,OUT017,3564.0
FDN23,OUT017,2426.0
NCR18,OUT035,846.0
FDD45,OUT046,1534.0
FDI22,OUT018,2974.0
FDT09,OUT013,2200.0
DRC24,OUT027,3946.0
FDT39,OUT046,2446.0
FDX28,OUT045,1498.0
FDA50,OUT018,1234.0
FDT33,OUT027,4206.0
FDQ60,OUT049,2070.0
NCM19,OUT018,1466.0
FDF40,OUT046,3990.0
NCI30,OUT035,3978.0
FDK34,OUT049,3878.0
FDA38,OUT027,5286.0
FDT02,OUT045,562.0
FDC11,OUT017,1490.0
FDD08,OUT046,710.0
NCS29,OUT046,4134.0
DRI03,OUT010,888.0
FDK48,OUT035,1346.0
FDM52,OUT049,2502.0
FDP49,OUT035,1126.0
DRA24,OUT046,2670.0
NCJ43,OUT049,2830.0
FDE11,OUT045,2858.0
FDP01,OUT049,2606.0
FDQ59,OUT018,1114.0
FDA43,OUT019,1214.0
FDL14,OUT017,2584.0
FDV50,OUT010,70.0
FDT01,OUT027,4838.0
NCC42,OUT035,2346.0
FDO28,OUT046,1926.0
FDD32,OUT019,-510.0
FDV45,OUT035,3098.0
NCW17,OUT019,138.0
NCJ17,OUT027,2826.0
NCF18,OUT049,3102.0
FDP01,OUT045,2402.0
FDH24,OUT045,2430.0
FDI38,OUT027,4838.0
FDX03,OUT035,934.0
FDY28,OUT046,3422.0
FDN34,OUT018,2458.0
FDJ02,OUT045,2334.0
FDW40,OUT019,402.0
FDX03,OUT017,854.0
FDE17,OUT027,3950.0
FDT58,OUT046,2678.0
FDI38,OUT013,3368.0
FDW22,OUT035,3718.0
FDS15,OUT027,3278.0
NCX06,OUT013,2884.0
DRK47,OUT035,3766.0
FDC23,OUT027,4326.0
FDM56,OUT010,-190.0
FDP21,OUT046,3078.0
FDP58,OUT046,3470.0
FDA27,OUT019,2202.0
FDK41,OUT019,-498.0
NCH42,OUT046,3638.0
FDG29,OUT045,642.0
FDW15,OUT018,2138.0
FDD28,OUT018,682.0
FDQ37,OUT049,3182.0
FDC23,OUT035,2982.0
FDV13,OUT035,1630.0
FDK33,OUT046,3382.0
FDO33,OUT013,1840.0
FDN21,OUT017,2654.0
NCW06,OUT027,4506.0
FDI38,OUT035,3470.0
FDC21,OUT027,3262.0
NCS05,OUT046,2118.0
NCN53,OUT049,718.0
FDV40,OUT010,-682.0
FDG60,OUT017,3766.0
NCY30,OUT027,4354.0
FDM40,OUT045,2154.0
NCO30,OUT046,2902.0
FDK10,OUT046,2942.0
FDM36,OUT045,2702.0
FDN10,OUT013,1920.0
FDM46,OUT018,1198.0
FDX50,OUT049,1902.0
FDP33,OUT045,3930.0
FDO12,OUT045,3014.0
FDC28,OUT013,1808.0
FDO31,OUT045,1278.0
FDX45,OUT035,2602.0
FDV21,OUT049,2110.0
FDH04,OUT049,1630.0
NCG54,OUT013,2676.0
FDO13,OUT046,2614.0
FDA09,OUT027,4366.0
FDC38,OUT017,2206.0
NCO42,OUT046,2294.0
FDL45,OUT049,2102.0
NCK31,OUT013,868.0
FDM39,OUT017,2924.0
FDC22,OUT010,1146.0
FDF46,OUT046,1870.0
FDQ37,OUT045,2962.0
FDH41,OUT010,1450.0
FDQ04,OUT046,702.0
NCQ02,OUT027,4458.0
FDJ57,OUT027,4510.0
NCE07,OUT049,2334.0
FDE56,OUT013,1040.0
FDI20,OUT049,3438.0
FDK36,OUT018,534.0
FDP08,OUT027,4558.0
FDF44,OUT017,2214.0
NCU53,OUT017,2708.0
FDF47,OUT035,3694.0
FDS55,OUT010,462.0
FDZ52,OUT010,-154.0
FDL04,OUT018,1390.0
NCM26,OUT035,2546.0
FDX43,OUT049,2782.0
FDP52,OUT049,3750.0
DRK49,OUT045,618.0
FDE38,OUT013,2664.0
DRF13,OUT035,2454.0
FDK41,OUT010,-562.0
FDJ04,OUT027,3406.0
FDZ44,OUT018,1606.0
FDS11,OUT013,3632.0
FDA55,OUT049,3702.0
NCW53,OUT046,3070.0
FDB49,OUT027,3142.0
FDD23,OUT017,3106.0
NCV42,OUT045,1658.0
NCZ29,OUT018,1706.0
FDQ26,OUT013,1024.0
FDV08,OUT017,776.0
FDC53,OUT049,1734.0
FDV58,OUT010,1190.0
NCP02,OUT019,-934.0
